"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Complaint list visible to enterprise/admin.","11","GET Enterprise Complaints","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Get one task progress.","12","GET Task Progress","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Reject an enterprise with a reason.","10","POST Reject Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 13:15:39 UTC 2026","passed","Sun May 24 13:15:39 UTC 2026","","10 - Admin API","",""
"Move task to OnTheWay.","10","PUT Set On The Way","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","08 - Collector Tasks","",""
"Get detailed task information.","11","GET Task By ID","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","08 - Collector Tasks","",""
"Enterprise available reports list.","15","GET Enterprise Available Reports","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","Management Reports","03 - Reports","",""
"Get all categories and accepted category IDs.","17","GET Waste Types","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Smoke test. Keep this request green on every deployment.","484","GET Health","WastePlatform API - Professional QA Suite","Sun May 24 13:15:35 UTC 2026","passed","Sun May 24 13:15:35 UTC 2026","","00 - Smoke & Public","",""
"List complaints for the current citizen.","13","GET My Complaints","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Paginated reward point history.","13","GET Rewards History","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","06 - Citizen API","",""
"Mark all notifications as read.","14","PUT Mark All Notifications Read","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","05 - Notifications","",""
"Change a user's role.","12","PATCH Update User Role","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","10 - Admin API","",""
"Get current enterprise profile and accepted waste types.","12","GET Enterprise Profile","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Get unread notification count for the current citizen.","13","GET Unread Count","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","05 - Notifications","",""
"Admin complaint list with filters.","14","GET All Complaints","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","Admin Complaints","04 - Complaints","",""
"Admin analytics summary.","11","GET Analytics Summary","WastePlatform API - Professional QA Suite","Sun May 24 13:15:39 UTC 2026","failed","Sun May 24 13:15:39 UTC 2026","","10 - Admin API","",""
"Assign a collector to a task. Use managementToken if you want admin access, or enterpriseToken for enterprise flows.","10","PUT Assign Collector","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Use this request to capture an enterprise token into enterpriseToken.","17","POST Login Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 13:15:37 UTC 2026","passed","Sun May 24 13:15:37 UTC 2026","","01 - Auth","",""
"List reward rules for the enterprise.","12","GET Reward Rules","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Total reward points for the current citizen.","12","GET Rewards Total","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","06 - Citizen API","",""
"Complete a task and upload proof images if required.","12","PUT Complete Task","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","08 - Collector Tasks","",""
"Reject a report as Enterprise or Admin.","13","POST Reject Report","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","Management Reports","03 - Reports","",""
"Create a new collector under the enterprise.","12","POST Create Collector","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Update enterprise capacity and service area.","14","PUT Enterprise Profile","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Public reference data for report creation and enterprise waste-type setup.","31","GET All Categories","WastePlatform API - Professional QA Suite","Sun May 24 13:15:37 UTC 2026","passed","Sun May 24 13:15:37 UTC 2026","","02 - Waste Categories","",""
"List the current citizen notifications.","13","GET Notifications","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","05 - Notifications","",""
"Create a complaint linked to a report or enterprise.","12","POST Create Complaint","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Use this request to capture a collector token into collectorToken.","15","POST Login Collector","WastePlatform API - Professional QA Suite","Sun May 24 13:15:37 UTC 2026","passed","Sun May 24 13:15:37 UTC 2026","","01 - Auth","",""
"Leaderboard filtered by district and ward.","36","GET Leaderboard by Area","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","06 - Citizen API","",""
"Enterprise complaint response endpoint.","10","POST Respond Complaint","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Admin complaint detail view.","12","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","Admin Complaints","04 - Complaints","",""
"Overall admin analytics dashboard.","11","GET Analytics Overview","WastePlatform API - Professional QA Suite","Sun May 24 13:15:39 UTC 2026","failed","Sun May 24 13:15:39 UTC 2026","","10 - Admin API","",""
"Admin waste analytics.","11","GET Analytics Waste","WastePlatform API - Professional QA Suite","Sun May 24 13:15:39 UTC 2026","failed","Sun May 24 13:15:39 UTC 2026","","10 - Admin API","",""
"Activate or deactivate a user.","11","PATCH Toggle User Status","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","10 - Admin API","",""
"Get the current citizen profile.","13","GET Profile","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","06 - Citizen API","",""
"Mark one notification as read.","11","PUT Mark Notification Read","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","05 - Notifications","",""
"Approve a report as Enterprise or Admin.","13","POST Accept Report","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","Management Reports","03 - Reports","",""
"Fetch a single report by ID.","13","GET Report By ID","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","Citizen Reports","03 - Reports","",""
"Register a new citizen account. The email is timestamped to avoid duplicates.","691","POST Register Citizen","WastePlatform API - Professional QA Suite","Sun May 24 13:15:36 UTC 2026","passed","Sun May 24 13:15:37 UTC 2026","","01 - Auth","",""
"List collectors available for assignment.","11","GET Available Collectors","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Update the current citizen profile.","13","PUT Profile","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","06 - Citizen API","",""
"Use this request to capture an admin token into adminToken and managementToken.","18","POST Login Admin","WastePlatform API - Professional QA Suite","Sun May 24 13:15:37 UTC 2026","passed","Sun May 24 13:15:37 UTC 2026","","01 - Auth","",""
"Fetch the current collector profile.","11","GET Collector Profile","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","07 - Collector API","",""
"Admin user list with filters.","33","GET Users","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","10 - Admin API","",""
"Collector task summary statistics.","13","GET Task Stats","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","08 - Collector Tasks","",""
"Admin or Enterprise report list. Set managementToken to the token of the role you want to use.","16","GET All Reports","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","Management Reports","03 - Reports","",""
"Toggle collector availability.","12","PATCH Toggle Availability","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","07 - Collector API","",""
"List tasks assigned to the current collector.","13","GET My Tasks","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","08 - Collector Tasks","",""
"Escalate a complaint to admin.","14","POST Escalate Complaint","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Remove a collector from the enterprise.","11","DELETE Collector","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Reject a complaint as admin.","12","POST Reject Complaint","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","Admin Complaints","04 - Complaints","",""
"Public analytics endpoint. No auth required.","995","GET Public Analytics Reports","WastePlatform API - Professional QA Suite","Sun May 24 13:15:35 UTC 2026","passed","Sun May 24 13:15:36 UTC 2026","","00 - Smoke & Public","",""
"Enterprise task statistics.","10","GET Task Stats","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Update accepted waste categories.","11","PUT Waste Types","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","","09 - Enterprise API","",""
"Resolve a complaint as admin.","13","POST Resolve Complaint","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","passed","Sun May 24 13:15:38 UTC 2026","Admin Complaints","04 - Complaints","",""
"Admin report analytics.","12","GET Analytics Reports","WastePlatform API - Professional QA Suite","Sun May 24 13:15:39 UTC 2026","failed","Sun May 24 13:15:39 UTC 2026","","10 - Admin API","",""
"Admin enterprise list with filters.","11","GET Enterprises","WastePlatform API - Professional QA Suite","Sun May 24 13:15:38 UTC 2026","failed","Sun May 24 13:15:38 UTC 2026","","10 - Admin API","",""
