"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Public reference data for report creation and enterprise waste-type setup.","31","GET All Categories","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","passed","Sat May 23 19:29:30 UTC 2026","","02 - Waste Categories","",""
"Total reward points for the current citizen.","14","GET Rewards Total","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","06 - Citizen API","",""
"Use this request to capture a collector token into collectorToken.","16","POST Login Collector","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","passed","Sat May 23 19:29:30 UTC 2026","","01 - Auth","",""
"Use a valid categoryId from the list endpoint.","27","GET Category By ID","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","passed","Sat May 23 19:29:30 UTC 2026","","02 - Waste Categories","",""
"List the current citizen notifications.","13","GET Notifications","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","failed","Sat May 23 19:29:30 UTC 2026","","05 - Notifications","",""
"Enterprise analytics report endpoint.","11","GET Enterprise Report Analytics","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
"List tasks assigned to the current collector.","12","GET My Tasks","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","08 - Collector Tasks","",""
"Reject an enterprise with a reason.","10","POST Reject Enterprise","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","10 - Admin API","",""
"Complete a task and upload proof images if required.","12","PUT Complete Task","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","08 - Collector Tasks","",""
"Fetch the current collector profile.","11","GET Collector Profile","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","07 - Collector API","",""
"Get current enterprise profile and accepted waste types.","16","GET Enterprise Profile","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
"Get all categories and accepted category IDs.","15","GET Waste Types","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
"Admin complaint detail view.","14","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","failed","Sat May 23 19:29:30 UTC 2026","Admin Complaints","04 - Complaints","",""
"Overall admin analytics dashboard.","11","GET Analytics Overview","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","10 - Admin API","",""
"Admin user list with filters.","32","GET Users","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","10 - Admin API","",""
"Remove a collector from the enterprise.","13","DELETE Collector","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
"Reject a report as Enterprise or Admin.","14","POST Reject Report","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","passed","Sat May 23 19:29:30 UTC 2026","Management Reports","03 - Reports","",""
"Collector task summary statistics.","12","GET Task Stats","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","08 - Collector Tasks","",""
"Move task to OnTheWay.","11","PUT Set On The Way","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","08 - Collector Tasks","",""
"Toggle collector availability.","11","PATCH Toggle Availability","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","07 - Collector API","",""
"Create a report as a Citizen. Upload at least one image if the backend requires it.","23","POST Create Report","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","passed","Sat May 23 19:29:30 UTC 2026","Citizen Reports","03 - Reports","",""
"Escalate a complaint to admin.","14","POST Escalate Complaint","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","passed","Sat May 23 19:29:30 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Admin analytics summary.","11","GET Analytics Summary","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","10 - Admin API","",""
"Complaint list visible to enterprise/admin.","11","GET Enterprise Complaints","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
"Fetch a complaint by ID.","13","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","failed","Sat May 23 19:29:30 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Paginated reward point history.","16","GET Rewards History","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","06 - Citizen API","",""
"Dashboard user stats.","61","GET User Stats","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","10 - Admin API","",""
"List reward rules for the enterprise.","13","GET Reward Rules","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
"List complaints for the current citizen.","13","GET My Complaints","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","failed","Sat May 23 19:29:30 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Use this request to capture an admin token into adminToken and managementToken.","19","POST Login Admin","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","passed","Sat May 23 19:29:30 UTC 2026","","01 - Auth","",""
"Activate or deactivate a user.","12","PATCH Toggle User Status","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","10 - Admin API","",""
"Update enterprise capacity and service area.","17","PUT Enterprise Profile","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
"Use this request to capture a citizen token into citizenToken.","32","POST Login Citizen","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","passed","Sat May 23 19:29:30 UTC 2026","","01 - Auth","",""
"Change a user's role.","11","PATCH Update User Role","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","10 - Admin API","",""
"Admin enterprise detail view.","11","GET Enterprise Detail","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","10 - Admin API","",""
"Register a new enterprise account. Adjust payload if your backend registration command uses a slightly different shape.","621","POST Register Enterprise","WastePlatform API - Professional QA Suite","Sat May 23 19:29:29 UTC 2026","passed","Sat May 23 19:29:30 UTC 2026","","01 - Auth","",""
"List collectors available for assignment.","11","GET Available Collectors","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
"Create a new collector under the enterprise.","15","POST Create Collector","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
"Smoke test. Keep this request green on every deployment.","481","GET Health","WastePlatform API - Professional QA Suite","Sat May 23 19:29:27 UTC 2026","passed","Sat May 23 19:29:28 UTC 2026","","00 - Smoke & Public","",""
"Get one task progress.","12","GET Task Progress","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
"Get detailed task information.","12","GET Task By ID","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","08 - Collector Tasks","",""
"Citizen leaderboard by points.","36","GET Leaderboard","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","failed","Sat May 23 19:29:31 UTC 2026","","06 - Citizen API","",""
"Update the current citizen profile.","14","PUT Profile","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","06 - Citizen API","",""
"Enterprise available reports list.","14","GET Enterprise Available Reports","WastePlatform API - Professional QA Suite","Sat May 23 19:29:30 UTC 2026","failed","Sat May 23 19:29:30 UTC 2026","Management Reports","03 - Reports","",""
"Bulk update reward rules.","13","PUT Reward Rules","WastePlatform API - Professional QA Suite","Sat May 23 19:29:31 UTC 2026","passed","Sat May 23 19:29:31 UTC 2026","","09 - Enterprise API","",""
