"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Admin enterprise detail view.","11","GET Enterprise Detail","WastePlatform API - Professional QA Suite","Sun May 24 11:25:53 UTC 2026","failed","Sun May 24 11:25:53 UTC 2026","","10 - Admin API","",""
"Admin user analytics.","10","GET Analytics Users","WastePlatform API - Professional QA Suite","Sun May 24 11:25:53 UTC 2026","failed","Sun May 24 11:25:53 UTC 2026","","10 - Admin API","",""
"Paginated reward point history.","12","GET Rewards History","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","06 - Citizen API","",""
"Get current enterprise profile and accepted waste types.","10","GET Enterprise Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Enterprise analytics report endpoint.","9","GET Enterprise Report Analytics","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Fetch a single report by ID.","12","GET Report By ID","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","Citizen Reports","03 - Reports","",""
"Mark all notifications as read.","11","PUT Mark All Notifications Read","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","05 - Notifications","",""
"Admin report analytics.","10","GET Analytics Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:25:53 UTC 2026","failed","Sun May 24 11:25:53 UTC 2026","","10 - Admin API","",""
"Update the current citizen profile.","11","PUT Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","06 - Citizen API","",""
"Fetch the current collector profile.","10","GET Collector Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","07 - Collector API","",""
"Public analytics endpoint. No auth required.","779","GET Public Analytics Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:25:50 UTC 2026","passed","Sun May 24 11:25:50 UTC 2026","","00 - Smoke & Public","",""
"List complaints for the current citizen.","10","GET My Complaints","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Get unread notification count for the current citizen.","15","GET Unread Count","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","05 - Notifications","",""
"Register a new enterprise account. Adjust payload if your backend registration command uses a slightly different shape.","676","POST Register Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 11:25:51 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","01 - Auth","",""
"Assign a collector to a task. Use managementToken if you want admin access, or enterpriseToken for enterprise flows.","10","PUT Assign Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Admin enterprise list with filters.","10","GET Enterprises","WastePlatform API - Professional QA Suite","Sun May 24 11:25:53 UTC 2026","failed","Sun May 24 11:25:53 UTC 2026","","10 - Admin API","",""
"Fetch a complaint by ID.","12","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Collector task summary statistics.","9","GET Task Stats","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","08 - Collector Tasks","",""
"Citizen leaderboard by points.","29","GET Leaderboard","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","06 - Citizen API","",""
"Complaint list visible to enterprise/admin.","10","GET Enterprise Complaints","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Dashboard user stats.","48","GET User Stats","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","10 - Admin API","",""
"Update accepted waste categories.","12","PUT Waste Types","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Toggle collector availability.","10","PATCH Toggle Availability","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","07 - Collector API","",""
"Create a report as a Citizen. Upload at least one image if the backend requires it.","19","POST Create Report","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","Citizen Reports","03 - Reports","",""
"Use this request to capture an admin token into adminToken and managementToken.","15","POST Login Admin","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","01 - Auth","",""
"Update a collector profile.","11","PUT Update Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Enterprise task statistics.","9","GET Task Stats","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Change a user's role.","9","PATCH Update User Role","WastePlatform API - Professional QA Suite","Sun May 24 11:25:53 UTC 2026","passed","Sun May 24 11:25:53 UTC 2026","","10 - Admin API","",""
"Admin or Enterprise report list. Set managementToken to the token of the role you want to use.","13","GET All Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","Management Reports","03 - Reports","",""
"Update enterprise capacity and service area.","11","PUT Enterprise Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Total reward points for the current citizen.","9","GET Rewards Total","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","06 - Citizen API","",""
"Get detailed task information.","10","GET Task By ID","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","08 - Collector Tasks","",""
"Complete a task and upload proof images if required.","10","PUT Complete Task","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","08 - Collector Tasks","",""
"Reject a complaint as admin.","10","POST Reject Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","Admin Complaints","04 - Complaints","",""
"Remove a collector from the enterprise.","9","DELETE Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Escalate a complaint to admin.","11","POST Escalate Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","Citizen Complaints","04 - Complaints","",""
"List the current citizen reports.","20","GET My Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","Citizen Reports","03 - Reports","",""
"Get one task progress.","10","GET Task Progress","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Mark an enterprise as verified.","9","POST Verify Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 11:25:53 UTC 2026","passed","Sun May 24 11:25:53 UTC 2026","","10 - Admin API","",""
"Admin analytics summary.","9","GET Analytics Summary","WastePlatform API - Professional QA Suite","Sun May 24 11:25:53 UTC 2026","failed","Sun May 24 11:25:53 UTC 2026","","10 - Admin API","",""
"List tasks assigned to the current collector.","11","GET My Tasks","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","08 - Collector Tasks","",""
"Smoke test. Keep this request green on every deployment.","367","GET Health","WastePlatform API - Professional QA Suite","Sun May 24 11:25:49 UTC 2026","passed","Sun May 24 11:25:50 UTC 2026","","00 - Smoke & Public","",""
"Get the current citizen profile.","11","GET Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","06 - Citizen API","",""
"Admin complaint list with filters.","12","GET All Complaints","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","Admin Complaints","04 - Complaints","",""
"Enterprise complaint response endpoint.","9","POST Respond Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"List collectors available for assignment.","9","GET Available Collectors","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Use this to inspect available roles before registering users.","22","GET Roles","WastePlatform API - Professional QA Suite","Sun May 24 11:25:50 UTC 2026","passed","Sun May 24 11:25:50 UTC 2026","","01 - Auth","",""
"Admin user list with filters.","27","GET Users","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","10 - Admin API","",""
"Create a new user from the admin panel.","42","POST Create User","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:53 UTC 2026","","10 - Admin API","",""
"Use this request to capture a collector token into collectorToken.","14","POST Login Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","01 - Auth","",""
"Activate or deactivate a user.","9","PATCH Toggle User Status","WastePlatform API - Professional QA Suite","Sun May 24 11:25:53 UTC 2026","passed","Sun May 24 11:25:53 UTC 2026","","10 - Admin API","",""
"Approve a report as Enterprise or Admin.","12","POST Accept Report","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","Management Reports","03 - Reports","",""
"Create a new collector under the enterprise.","13","POST Create Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Create a complaint linked to a report or enterprise.","10","POST Create Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Move task to OnTheWay.","9","PUT Set On The Way","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","08 - Collector Tasks","",""
"Mark one notification as read.","10","PUT Mark Notification Read","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","05 - Notifications","",""
"Enterprise available reports list.","13","GET Enterprise Available Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","Management Reports","03 - Reports","",""
"Public reference data for report creation and enterprise waste-type setup.","26","GET All Categories","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","","02 - Waste Categories","",""
"Admin complaint detail view.","11","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","Admin Complaints","04 - Complaints","",""
"List reward rules for the enterprise.","10","GET Reward Rules","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","09 - Enterprise API","",""
"Reject a report as Enterprise or Admin.","10","POST Reject Report","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","Management Reports","03 - Reports","",""
"Resolve a complaint as admin.","11","POST Resolve Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","passed","Sun May 24 11:25:52 UTC 2026","Admin Complaints","04 - Complaints","",""
"Admin waste analytics.","10","GET Analytics Waste","WastePlatform API - Professional QA Suite","Sun May 24 11:25:53 UTC 2026","failed","Sun May 24 11:25:53 UTC 2026","","10 - Admin API","",""
"Leaderboard filtered by district and ward.","26","GET Leaderboard by Area","WastePlatform API - Professional QA Suite","Sun May 24 11:25:52 UTC 2026","failed","Sun May 24 11:25:52 UTC 2026","","06 - Citizen API","",""
