"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Enterprise complaint response endpoint.","12","POST Respond Complaint","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","passed","Sat May 23 18:12:23 UTC 2026","","09 - Enterprise API","",""
"Collector task summary statistics.","12","GET Task Stats","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","","08 - Collector Tasks","",""
"Public reference data for report creation and enterprise waste-type setup.","32","GET All Categories","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","","02 - Waste Categories","",""
"Reject a report as Enterprise or Admin.","13","POST Reject Report","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","Management Reports","03 - Reports","",""
"Activate or deactivate a user.","12","PATCH Toggle User Status","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","passed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Get unread notification count for the current citizen.","18","GET Unread Count","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","","05 - Notifications","",""
"Reject an enterprise with a reason.","11","POST Reject Enterprise","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","passed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Reject a complaint as admin.","12","POST Reject Complaint","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","Admin Complaints","04 - Complaints","",""
"Fetch a single report by ID.","14","GET Report By ID","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","Citizen Reports","03 - Reports","",""
"Use a valid categoryId from the list endpoint.","27","GET Category By ID","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","","02 - Waste Categories","",""
"List the current citizen reports.","27","GET My Reports","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","Citizen Reports","03 - Reports","",""
"List tasks assigned to the current collector.","13","GET My Tasks","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","","08 - Collector Tasks","",""
"Total reward points for the current citizen.","13","GET Rewards Total","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","","06 - Citizen API","",""
"Approve a report as Enterprise or Admin.","14","POST Accept Report","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","Management Reports","03 - Reports","",""
"Paginated reward point history.","16","GET Rewards History","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","","06 - Citizen API","",""
"Create a new user from the admin panel.","34","POST Create User","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","passed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Use this request to capture an admin token into adminToken and managementToken.","19","POST Login Admin","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","","01 - Auth","",""
"Mark an enterprise as verified.","11","POST Verify Enterprise","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","passed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Use this request to capture a collector token into collectorToken.","17","POST Login Collector","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","","01 - Auth","",""
"Citizen leaderboard by points.","35","GET Leaderboard","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","","06 - Citizen API","",""
"List reward rules for the enterprise.","14","GET Reward Rules","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","09 - Enterprise API","",""
"Admin waste analytics.","14","GET Analytics Waste","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Admin analytics summary.","11","GET Analytics Summary","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Fetch a complaint by ID.","12","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","Citizen Complaints","04 - Complaints","",""
"List collectors available for assignment.","11","GET Available Collectors","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","09 - Enterprise API","",""
"Use this to inspect available roles before registering users.","25","GET Roles","WastePlatform API - Professional QA Suite","Sat May 23 18:12:20 UTC 2026","passed","Sat May 23 18:12:20 UTC 2026","","01 - Auth","",""
"Admin enterprise list with filters.","12","GET Enterprises","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Update a collector profile.","14","PUT Update Collector","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","09 - Enterprise API","",""
"Escalate a complaint to admin.","14","POST Escalate Complaint","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Create a complaint linked to a report or enterprise.","12","POST Create Complaint","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Admin complaint detail view.","14","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","Admin Complaints","04 - Complaints","",""
"Bulk update reward rules.","14","PUT Reward Rules","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","passed","Sat May 23 18:12:23 UTC 2026","","09 - Enterprise API","",""
"Admin complaint list with filters.","16","GET All Complaints","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","Admin Complaints","04 - Complaints","",""
"Remove a collector from the enterprise.","13","DELETE Collector","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","09 - Enterprise API","",""
"Create a report as a Citizen. Upload at least one image if the backend requires it.","22","POST Create Report","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","Citizen Reports","03 - Reports","",""
"Smoke test. Keep this request green on every deployment.","494","GET Health","WastePlatform API - Professional QA Suite","Sat May 23 18:12:19 UTC 2026","passed","Sat May 23 18:12:19 UTC 2026","","00 - Smoke & Public","",""
"Admin report analytics.","12","GET Analytics Reports","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Admin user list with filters.","33","GET Users","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","passed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Mark all notifications as read.","13","PUT Mark All Notifications Read","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","","05 - Notifications","",""
"Fetch the current collector profile.","12","GET Collector Profile","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","","07 - Collector API","",""
"Get current enterprise profile and accepted waste types.","14","GET Enterprise Profile","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","","09 - Enterprise API","",""
"Overall admin analytics dashboard.","11","GET Analytics Overview","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Admin enterprise detail view.","11","GET Enterprise Detail","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Move task to OnTheWay.","10","PUT Set On The Way","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","","08 - Collector Tasks","",""
"Leaderboard filtered by district and ward.","31","GET Leaderboard by Area","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","failed","Sat May 23 18:12:22 UTC 2026","","06 - Citizen API","",""
"Change a user's role.","11","PATCH Update User Role","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","passed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
"Enterprise analytics report endpoint.","11","GET Enterprise Report Analytics","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","09 - Enterprise API","",""
"Resolve a complaint as admin.","14","POST Resolve Complaint","WastePlatform API - Professional QA Suite","Sat May 23 18:12:22 UTC 2026","passed","Sat May 23 18:12:22 UTC 2026","Admin Complaints","04 - Complaints","",""
"Dashboard user stats.","63","GET User Stats","WastePlatform API - Professional QA Suite","Sat May 23 18:12:23 UTC 2026","failed","Sat May 23 18:12:23 UTC 2026","","10 - Admin API","",""
