"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Admin enterprise detail view.","11","GET Enterprise Detail","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","failed","Sat May 23 18:12:11 UTC 2026","","10 - Admin API","",""
"List complaints for the current citizen.","15","GET My Complaints","WastePlatform API - Professional QA Suite","Sat May 23 18:12:10 UTC 2026","failed","Sat May 23 18:12:10 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Create a report as a Citizen. Upload at least one image if the backend requires it.","23","POST Create Report","WastePlatform API - Professional QA Suite","Sat May 23 18:12:10 UTC 2026","passed","Sat May 23 18:12:10 UTC 2026","Citizen Reports","03 - Reports","",""
"Resolve a complaint as admin.","13","POST Resolve Complaint","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","passed","Sat May 23 18:12:11 UTC 2026","Admin Complaints","04 - Complaints","",""
"Reject a complaint as admin.","13","POST Reject Complaint","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","passed","Sat May 23 18:12:11 UTC 2026","Admin Complaints","04 - Complaints","",""
"List the current citizen reports.","25","GET My Reports","WastePlatform API - Professional QA Suite","Sat May 23 18:12:10 UTC 2026","failed","Sat May 23 18:12:10 UTC 2026","Citizen Reports","03 - Reports","",""
"Register a new enterprise account. Adjust payload if your backend registration command uses a slightly different shape.","622","POST Register Enterprise","WastePlatform API - Professional QA Suite","Sat May 23 18:12:10 UTC 2026","passed","Sat May 23 18:12:10 UTC 2026","","01 - Auth","",""
"Update a collector profile.","14","PUT Update Collector","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","failed","Sat May 23 18:12:11 UTC 2026","","09 - Enterprise API","",""
"Dashboard user stats.","60","GET User Stats","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","failed","Sat May 23 18:12:11 UTC 2026","","10 - Admin API","",""
"Collector task summary statistics.","13","GET Task Stats","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","failed","Sat May 23 18:12:11 UTC 2026","","08 - Collector Tasks","",""
"Update enterprise capacity and service area.","15","PUT Enterprise Profile","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","passed","Sat May 23 18:12:11 UTC 2026","","09 - Enterprise API","",""
"Get current enterprise profile and accepted waste types.","14","GET Enterprise Profile","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","passed","Sat May 23 18:12:11 UTC 2026","","09 - Enterprise API","",""
"Change a user's role.","11","PATCH Update User Role","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","passed","Sat May 23 18:12:11 UTC 2026","","10 - Admin API","",""
"List reward rules for the enterprise.","11","GET Reward Rules","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","failed","Sat May 23 18:12:11 UTC 2026","","09 - Enterprise API","",""
"Overall admin analytics dashboard.","11","GET Analytics Overview","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","failed","Sat May 23 18:12:11 UTC 2026","","10 - Admin API","",""
"List tasks assigned to the current collector.","13","GET My Tasks","WastePlatform API - Professional QA Suite","Sat May 23 18:12:11 UTC 2026","failed","Sat May 23 18:12:11 UTC 2026","","08 - Collector Tasks","",""
"Public reference data for report creation and enterprise waste-type setup.","30","GET All Categories","WastePlatform API - Professional QA Suite","Sat May 23 18:12:10 UTC 2026","passed","Sat May 23 18:12:10 UTC 2026","","02 - Waste Categories","",""
