"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"List complaints for the current citizen.","11","GET My Complaints","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","failed","Sun May 24 01:38:55 UTC 2026","Citizen Complaints","04 - Complaints","",""
"List the current citizen notifications.","11","GET Notifications","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","failed","Sun May 24 01:38:55 UTC 2026","","05 - Notifications","",""
"Get one task progress.","8","GET Task Progress","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","passed","Sun May 24 01:38:55 UTC 2026","","09 - Enterprise API","",""
"Admin complaint detail view.","12","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","failed","Sun May 24 01:38:55 UTC 2026","Admin Complaints","04 - Complaints","",""
"Admin analytics summary.","9","GET Analytics Summary","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","failed","Sun May 24 01:38:55 UTC 2026","","10 - Admin API","",""
"Activate or deactivate a user.","10","PATCH Toggle User Status","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","passed","Sun May 24 01:38:55 UTC 2026","","10 - Admin API","",""
"Complete a task and upload proof images if required.","9","PUT Complete Task","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","passed","Sun May 24 01:38:55 UTC 2026","","08 - Collector Tasks","",""
"List reward rules for the enterprise.","10","GET Reward Rules","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","failed","Sun May 24 01:38:55 UTC 2026","","09 - Enterprise API","",""
"Leaderboard filtered by district and ward.","26","GET Leaderboard by Area","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","failed","Sun May 24 01:38:55 UTC 2026","","06 - Citizen API","",""
"Mark an enterprise as verified.","10","POST Verify Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","passed","Sun May 24 01:38:55 UTC 2026","","10 - Admin API","",""
"Mark all notifications as read.","11","PUT Mark All Notifications Read","WastePlatform API - Professional QA Suite","Sun May 24 01:38:55 UTC 2026","passed","Sun May 24 01:38:55 UTC 2026","","05 - Notifications","",""
"Register a new enterprise account. Adjust payload if your backend registration command uses a slightly different shape.","235","POST Register Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 01:38:54 UTC 2026","passed","Sun May 24 01:38:54 UTC 2026","","01 - Auth","",""
