"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Condition Combination: C5=F, C6=F (has images) → D3=False","2","ConditionCombination_D3_ImagesPresent","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","ConditionCombination_D3_ImagesPresent"
"BVA + Condition Combination: boundary values for coordinate validation","1","BVA_ConditionCombination_CoordBoundaries","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","BVA_ConditionCombination_CoordBoundaries"
"Path P5: User found + IsActive=true → proceed → _next()
CFG: Node 1 → 2(T) → 3 → 4(T) → 5 → 6(T) → 7(F) → 9 → 14
V(G) path 5/6
HAPPY PATH","1","Path5_ActiveUser_ProceedsNormally","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","MiddlewareWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.MiddlewareWhiteboxTests","Path5_ActiveUser_ProceedsNormally"
"Condition Combination for D4: !IsNullOrEmpty(claim) && TryParse(claim)","29","CondCombination_D4_ClaimValidation","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","MiddlewareWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.MiddlewareWhiteboxTests","CondCombination_D4_ClaimValidation"
"Condition Coverage D2: Test each atomic condition C1-C4 with T/F values","1","ConditionCoverage_D2_CoordinateValidation","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","ConditionCoverage_D2_CoordinateValidation"
"Path P5: ResolveImmediately=true → resolve + notify + return success
CFG: Node 1 → 2(F) → 4(F) → 6(F) → 8(F) → 10(T) → 11
V(G) path 5/6","3","Path5_ResolveImmediately_ReturnsResolved","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","EnterpriseRespondWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.EnterpriseRespondWhiteboxTests","Path5_ResolveImmediately_ReturnsResolved"
"Branch-Condition Coverage verification:
Verifies that the combination of all test cases above achieves
100% Branch-Condition Coverage — every branch taken both ways
AND every atomic condition evaluated to both True and False","3","BranchConditionCoverage_AllDecisions_BothBranchesAndConditions","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","BranchConditionCoverage_AllDecisions_BothBranchesAndConditions"
"Path P2: EnterpriseId mismatch → return {Success=false, 'Not authorized'}
CFG: Node 1 → 2(F) → 4(T) → 5
V(G) path 2/6","2","Path2_WrongEnterprise_ReturnsNotAuthorized","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","EnterpriseRespondWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.EnterpriseRespondWhiteboxTests","Path2_WrongEnterprise_ReturnsNotAuthorized"
"Condition Coverage D2: Test each atomic condition C1-C4 with T/F values","1","ConditionCoverage_D2_CoordinateValidation","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","ConditionCoverage_D2_CoordinateValidation"
"Condition Combination for D4: !IsNullOrEmpty(claim) && TryParse(claim)","11","CondCombination_D4_ClaimValidation","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","MiddlewareWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.MiddlewareWhiteboxTests","CondCombination_D4_ClaimValidation"
"Path P2: invalid coordinates → throw ArgumentException
CFG Path: Node 1 → Node 2(F) → Node 4(T) → Node 5
V(G) path 2/6
Condition Coverage: Tests each atomic condition C1-C4 individually","1","Path2_InvalidCoordinates_ThrowsInvalidCoords","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","Path2_InvalidCoordinates_ThrowsInvalidCoords"
"Condition Coverage D2: Test each atomic condition C1-C4 with T/F values","1","ConditionCoverage_D2_CoordinateValidation","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","ConditionCoverage_D2_CoordinateValidation"
"Path P2: invalid coordinates → throw ArgumentException
CFG Path: Node 1 → Node 2(F) → Node 4(T) → Node 5
V(G) path 2/6
Condition Coverage: Tests each atomic condition C1-C4 individually","1","Path2_InvalidCoordinates_ThrowsInvalidCoords","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","Path2_InvalidCoordinates_ThrowsInvalidCoords"
"BVA + Condition Combination: boundary values for coordinate validation","1","BVA_ConditionCombination_CoordBoundaries","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","BVA_ConditionCombination_CoordBoundaries"
"Path P2: invalid coordinates → throw ArgumentException
CFG Path: Node 1 → Node 2(F) → Node 4(T) → Node 5
V(G) path 2/6
Condition Coverage: Tests each atomic condition C1-C4 individually","1","Path2_InvalidCoordinates_ThrowsInvalidCoords","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","Path2_InvalidCoordinates_ThrowsInvalidCoords"
"Condition Combination #1: C1=F(Open), C2=T → D3=False (proceed)
Status=Open: C1(!=Open)=False → short-circuit → D3=False","2","CondCombination_D3_StatusOpen_C1False","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","EnterpriseRespondWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.EnterpriseRespondWhiteboxTests","CondCombination_D3_StatusOpen_C1False"
"Path P6: Exception during validation → caught → _next() still called
CFG: Node 1 → 13 → 14
V(G) path 6/6 — ALL PATHS COVERED
Tests exception handling resilience","2","Path6_ExceptionDuringValidation_CatchesAndProceeds","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","MiddlewareWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.MiddlewareWhiteboxTests","Path6_ExceptionDuringValidation_CatchesAndProceeds"
"Path P5: Happy path — valid category, coords, 2 images
CFG Path: Node 1 → 2(F) → 4(F) → 6(F) → 8(F) → 10 → 11(T) → 12 → 13 → 14
V(G) path 5/6
Statement Coverage: Covers remaining statements S6-S10
Branch: D5-True (images processing loop)","3","Path5_ValidWithImages_CreatesReportSuccessfully","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","Path5_ValidWithImages_CreatesReportSuccessfully"
"Path P4: User found + IsActive=false → 401 BLOCKED
CFG: Node 1 → 2(T) → 3 → 4(T) → 5 → 6(T) → 7(T) → 8
V(G) path 4/6
CRITICAL PATH: Only path that blocks request","66","Path4_InactiveUser_Returns401Blocked","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","MiddlewareWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.MiddlewareWhiteboxTests","Path4_InactiveUser_Returns401Blocked"
"Path P3: Status=Resolved → return fail 'Cannot respond'
CFG: Node 1 → 2(F) → 4(F) → 6(T) → 7
V(G) path 3/6
Condition Coverage D3: C1=True(!=Open), C2=True(!=InProgress)","2","Path3_ResolvedStatus_ReturnsCannotRespond","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","EnterpriseRespondWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.EnterpriseRespondWhiteboxTests","Path3_ResolvedStatus_ReturnsCannotRespond"
"Condition Coverage D2: Test each atomic condition C1-C4 with T/F values","1","ConditionCoverage_D2_CoordinateValidation","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","ConditionCoverage_D2_CoordinateValidation"
"BVA + Condition Combination: boundary values for coordinate validation","1","BVA_ConditionCombination_CoordBoundaries","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","BVA_ConditionCombination_CoordBoundaries"
"Condition Combination #2: C1=T(not Open), C2=F(InProgress) → D3=False
Status=InProgress: C1(!=Open)=True, C2(!=InProgress)=False → D3=False","2","CondCombination_D3_StatusInProgress_C2False","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","EnterpriseRespondWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.EnterpriseRespondWhiteboxTests","CondCombination_D3_StatusInProgress_C2False"
"Condition Coverage D2: Test each atomic condition C1-C4 with T/F values","2","ConditionCoverage_D2_CoordinateValidation","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","ConditionCoverage_D2_CoordinateValidation"
"Path P4: EscalateToAdmin=true → escalate + notify + return success
CFG: Node 1 → 2(F) → 4(F) → 6(F) → 8(T) → 9
V(G) path 4/6","3","Path4_EscalateToAdmin_ReturnsEscalated","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","EnterpriseRespondWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.EnterpriseRespondWhiteboxTests","Path4_EscalateToAdmin_ReturnsEscalated"
"Path P1: category == null → throw ArgumentException
CFG Path: Node 1 → Node 2(T) → Node 3
V(G) path 1/6","2","Path1_CategoryNull_ThrowsInvalidCategory","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","Path1_CategoryNull_ThrowsInvalidCategory"
"Condition Combination: C5=T (null) → D3=True","1","ConditionCombination_D3_ImagesNull","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","ConditionCombination_D3_ImagesNull"
"BVA + Condition Combination: boundary values for coordinate validation","1","BVA_ConditionCombination_CoordBoundaries","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","BVA_ConditionCombination_CoordBoundaries"
"BVA + Condition Combination: boundary values for coordinate validation","2","BVA_ConditionCombination_CoordBoundaries","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","BVA_ConditionCombination_CoordBoundaries"
"Path P2 variant: Authenticated + non-GUID userId → skip
Condition D4: C1=True, C2=False (TryParse fails)","1","Path2_NonGuidUserId_SkipsValidation","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","MiddlewareWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.MiddlewareWhiteboxTests","Path2_NonGuidUserId_SkipsValidation"
"Condition Combination #3: C1=T, C2=T → D3=True (reject)
Status=Escalated: C1(!=Open)=True, C2(!=InProgress)=True → D3=True","1","CondCombination_D3_StatusEscalated_BothTrue","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","EnterpriseRespondWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.EnterpriseRespondWhiteboxTests","CondCombination_D3_StatusEscalated_BothTrue"
"Path P3 (Images=null): D3 atomic condition C5=True
CFG Path: Node 1 → 2(F) → 4(F) → 6(T) → 7
V(G) path 3/6","1","Path3_ImagesNull_ThrowsAtLeastOneImage","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","CreateReportWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.CreateReportWhiteboxTests","Path3_ImagesNull_ThrowsAtLeastOneImage"
"Condition Combination for D4: !IsNullOrEmpty(claim) && TryParse(claim)","0","CondCombination_D4_ClaimValidation","Backend Tests (xUnit)","2026-07-03","passed","2026-07-03","MiddlewareWhiteboxTests","xUnit","WastePlatform.Tests.Whitebox.MiddlewareWhiteboxTests","CondCombination_D4_ClaimValidation"
