"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create a new collector under the enterprise.","11","POST Create Collector","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Reject a report as Enterprise or Admin.","12","POST Reject Report","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","passed","Sat May 23 16:55:37 UTC 2026","Management Reports","03 - Reports","",""
"Register a new enterprise account. Adjust payload if your backend registration command uses a slightly different shape.","596","POST Register Enterprise","WastePlatform API - Professional QA Suite","Sat May 23 16:55:36 UTC 2026","passed","Sat May 23 16:55:37 UTC 2026","","01 - Auth","",""
"Admin analytics summary.","14","GET Analytics Summary","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","10 - Admin API","",""
"Enterprise analytics report endpoint.","11","GET Enterprise Report Analytics","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Enterprise complaint response endpoint.","11","POST Respond Complaint","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Complaint list visible to enterprise/admin.","11","GET Enterprise Complaints","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Register a new citizen account. The email is timestamped to avoid duplicates.","688","POST Register Citizen","WastePlatform API - Professional QA Suite","Sat May 23 16:55:36 UTC 2026","passed","Sat May 23 16:55:36 UTC 2026","","01 - Auth","",""
"List reward rules for the enterprise.","11","GET Reward Rules","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Admin or Enterprise report list. Set managementToken to the token of the role you want to use.","18","GET All Reports","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","failed","Sat May 23 16:55:37 UTC 2026","Management Reports","03 - Reports","",""
"Toggle collector availability.","11","PATCH Toggle Availability","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","07 - Collector API","",""
"List collectors belonging to the enterprise.","13","GET Collectors","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Smoke test. Keep this request green on every deployment.","467","GET Health","WastePlatform API - Professional QA Suite","Sat May 23 16:55:34 UTC 2026","passed","Sat May 23 16:55:35 UTC 2026","","00 - Smoke & Public","",""
"Move task to OnTheWay.","11","PUT Set On The Way","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","08 - Collector Tasks","",""
"Total reward points for the current citizen.","13","GET Rewards Total","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","06 - Citizen API","",""
"Change a user's role.","11","PATCH Update User Role","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","10 - Admin API","",""
"Resolve a complaint as admin.","13","POST Resolve Complaint","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","passed","Sat May 23 16:55:37 UTC 2026","Admin Complaints","04 - Complaints","",""
"Update a collector profile.","13","PUT Update Collector","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Fetch a complaint by ID.","13","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","failed","Sat May 23 16:55:37 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Approve a report as Enterprise or Admin.","13","POST Accept Report","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","passed","Sat May 23 16:55:37 UTC 2026","Management Reports","03 - Reports","",""
"Get unread notification count for the current citizen.","16","GET Unread Count","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","05 - Notifications","",""
"Citizen leaderboard by points.","38","GET Leaderboard","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","06 - Citizen API","",""
"Reject an enterprise with a reason.","10","POST Reject Enterprise","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","10 - Admin API","",""
"Leaderboard filtered by district and ward.","33","GET Leaderboard by Area","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","06 - Citizen API","",""
"Use this request to capture an admin token into adminToken and managementToken.","18","POST Login Admin","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","passed","Sat May 23 16:55:37 UTC 2026","","01 - Auth","",""
"Admin complaint detail view.","14","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","failed","Sat May 23 16:55:37 UTC 2026","Admin Complaints","04 - Complaints","",""
"List collectors available for assignment.","11","GET Available Collectors","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Fetch the current collector profile.","11","GET Collector Profile","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","07 - Collector API","",""
"Assign a collector to a task. Use managementToken if you want admin access, or enterpriseToken for enterprise flows.","11","PUT Assign Collector","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Escalate a complaint to admin.","14","POST Escalate Complaint","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","passed","Sat May 23 16:55:37 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Get one task progress.","11","GET Task Progress","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"List complaints for the current citizen.","12","GET My Complaints","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","failed","Sat May 23 16:55:37 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Collector task summary statistics.","12","GET Task Stats","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","08 - Collector Tasks","",""
"Use this request to capture a citizen token into citizenToken.","32","POST Login Citizen","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","passed","Sat May 23 16:55:37 UTC 2026","","01 - Auth","",""
"Public analytics endpoint. No auth required.","998","GET Public Analytics Reports","WastePlatform API - Professional QA Suite","Sat May 23 16:55:35 UTC 2026","passed","Sat May 23 16:55:36 UTC 2026","","00 - Smoke & Public","",""
"Mark an enterprise as verified.","10","POST Verify Enterprise","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","10 - Admin API","",""
"Admin user list with filters.","33","GET Users","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","10 - Admin API","",""
"Enterprise available reports list.","15","GET Enterprise Available Reports","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","failed","Sat May 23 16:55:37 UTC 2026","Management Reports","03 - Reports","",""
"Overall admin analytics dashboard.","10","GET Analytics Overview","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","10 - Admin API","",""
"Complete a task and upload proof images if required.","11","PUT Complete Task","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","08 - Collector Tasks","",""
"Use this to inspect available roles before registering users.","25","GET Roles","WastePlatform API - Professional QA Suite","Sat May 23 16:55:36 UTC 2026","passed","Sat May 23 16:55:36 UTC 2026","","01 - Auth","",""
"Admin report analytics.","11","GET Analytics Reports","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","10 - Admin API","",""
"Admin complaint list with filters.","15","GET All Complaints","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","failed","Sat May 23 16:55:37 UTC 2026","Admin Complaints","04 - Complaints","",""
"List the current citizen reports.","29","GET My Reports","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","failed","Sat May 23 16:55:37 UTC 2026","Citizen Reports","03 - Reports","",""
"Remove a collector from the enterprise.","11","DELETE Collector","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Paginated reward point history.","14","GET Rewards History","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","06 - Citizen API","",""
"Get detailed task information.","11","GET Task By ID","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","08 - Collector Tasks","",""
"Create a report as a Citizen. Upload at least one image if the backend requires it.","24","POST Create Report","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","passed","Sat May 23 16:55:37 UTC 2026","Citizen Reports","03 - Reports","",""
"Use a valid categoryId from the list endpoint.","26","GET Category By ID","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","passed","Sat May 23 16:55:37 UTC 2026","","02 - Waste Categories","",""
"Reject a complaint as admin.","12","POST Reject Complaint","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","Admin Complaints","04 - Complaints","",""
"Use this request to capture a collector token into collectorToken.","15","POST Login Collector","WastePlatform API - Professional QA Suite","Sat May 23 16:55:37 UTC 2026","passed","Sat May 23 16:55:37 UTC 2026","","01 - Auth","",""
"List the current citizen notifications.","12","GET Notifications","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","failed","Sat May 23 16:55:38 UTC 2026","","05 - Notifications","",""
"Mark one notification as read.","13","PUT Mark Notification Read","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","05 - Notifications","",""
"Enterprise task statistics.","11","GET Task Stats","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
"Bulk update reward rules.","12","PUT Reward Rules","WastePlatform API - Professional QA Suite","Sat May 23 16:55:38 UTC 2026","passed","Sat May 23 16:55:38 UTC 2026","","09 - Enterprise API","",""
