"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Assign a collector to a task. Use managementToken if you want admin access, or enterpriseToken for enterprise flows.","11","PUT Assign Collector","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","passed","Sun May 24 01:45:24 UTC 2026","","09 - Enterprise API","",""
"Citizen leaderboard by points.","36","GET Leaderboard","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","06 - Citizen API","",""
"Use this request to capture an admin token into adminToken and managementToken.","18","POST Login Admin","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","01 - Auth","",""
"Get unread notification count for the current citizen.","12","GET Unread Count","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","05 - Notifications","",""
"Paginated reward point history.","15","GET Rewards History","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","06 - Citizen API","",""
"Update a collector profile.","14","PUT Update Collector","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","09 - Enterprise API","",""
"Create a new user from the admin panel.","31","POST Create User","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","passed","Sun May 24 01:45:24 UTC 2026","","10 - Admin API","",""
"Mark all notifications as read.","13","PUT Mark All Notifications Read","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","05 - Notifications","",""
"Total reward points for the current citizen.","12","GET Rewards Total","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","06 - Citizen API","",""
"Use this request to capture a citizen token into citizenToken.","31","POST Login Citizen","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","01 - Auth","",""
"Enterprise complaint response endpoint.","10","POST Respond Complaint","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","passed","Sun May 24 01:45:24 UTC 2026","","09 - Enterprise API","",""
"Create a complaint linked to a report or enterprise.","12","POST Create Complaint","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Admin or Enterprise report list. Set managementToken to the token of the role you want to use.","15","GET All Reports","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","Management Reports","03 - Reports","",""
"Admin complaint detail view.","13","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","Admin Complaints","04 - Complaints","",""
"List the current citizen reports.","24","GET My Reports","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","Citizen Reports","03 - Reports","",""
"Smoke test. Keep this request green on every deployment.","503","GET Health","WastePlatform API - Professional QA Suite","Sun May 24 01:45:20 UTC 2026","passed","Sun May 24 01:45:20 UTC 2026","","00 - Smoke & Public","",""
"Update enterprise capacity and service area.","14","PUT Enterprise Profile","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","09 - Enterprise API","",""
"Admin user analytics.","13","GET Analytics Users","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","failed","Sun May 24 01:45:24 UTC 2026","","10 - Admin API","",""
"List reward rules for the enterprise.","12","GET Reward Rules","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","09 - Enterprise API","",""
"Use this request to capture a collector token into collectorToken.","16","POST Login Collector","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","01 - Auth","",""
"Register a new citizen account. The email is timestamped to avoid duplicates.","723","POST Register Citizen","WastePlatform API - Professional QA Suite","Sun May 24 01:45:21 UTC 2026","passed","Sun May 24 01:45:22 UTC 2026","","01 - Auth","",""
"Get one task progress.","11","GET Task Progress","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","passed","Sun May 24 01:45:24 UTC 2026","","09 - Enterprise API","",""
"Escalate a complaint to admin.","13","POST Escalate Complaint","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Get all categories and accepted category IDs.","11","GET Waste Types","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","09 - Enterprise API","",""
"Get current enterprise profile and accepted waste types.","13","GET Enterprise Profile","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","09 - Enterprise API","",""
"Mark one notification as read.","12","PUT Mark Notification Read","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","05 - Notifications","",""
"Remove a collector from the enterprise.","11","DELETE Collector","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","09 - Enterprise API","",""
"Mark an enterprise as verified.","10","POST Verify Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","passed","Sun May 24 01:45:24 UTC 2026","","10 - Admin API","",""
"Update the current citizen profile.","13","PUT Profile","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","06 - Citizen API","",""
"Resolve a complaint as admin.","11","POST Resolve Complaint","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","Admin Complaints","04 - Complaints","",""
"List collectors available for assignment.","10","GET Available Collectors","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","failed","Sun May 24 01:45:24 UTC 2026","","09 - Enterprise API","",""
"Reject an enterprise with a reason.","11","POST Reject Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","passed","Sun May 24 01:45:24 UTC 2026","","10 - Admin API","",""
"Enterprise analytics report endpoint.","12","GET Enterprise Report Analytics","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","failed","Sun May 24 01:45:24 UTC 2026","","09 - Enterprise API","",""
"List the current citizen notifications.","12","GET Notifications","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","05 - Notifications","",""
"Use this request to capture an enterprise token into enterpriseToken.","19","POST Login Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","01 - Auth","",""
"Collector task summary statistics.","11","GET Task Stats","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","08 - Collector Tasks","",""
"Update accepted waste categories.","12","PUT Waste Types","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","09 - Enterprise API","",""
"Bulk update reward rules.","11","PUT Reward Rules","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","09 - Enterprise API","",""
"Admin analytics summary.","15","GET Analytics Summary","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","failed","Sun May 24 01:45:24 UTC 2026","","10 - Admin API","",""
"Use a valid categoryId from the list endpoint.","26","GET Category By ID","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","02 - Waste Categories","",""
"Create a new collector under the enterprise.","12","POST Create Collector","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","09 - Enterprise API","",""
"Get the current citizen profile.","11","GET Profile","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","06 - Citizen API","",""
"List complaints for the current citizen.","12","GET My Complaints","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Enterprise task statistics.","10","GET Task Stats","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:24 UTC 2026","","09 - Enterprise API","",""
"Admin user list with filters.","32","GET Users","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","passed","Sun May 24 01:45:24 UTC 2026","","10 - Admin API","",""
"Leaderboard filtered by district and ward.","29","GET Leaderboard by Area","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","06 - Citizen API","",""
"Create a report as a Citizen. Upload at least one image if the backend requires it.","23","POST Create Report","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","Citizen Reports","03 - Reports","",""
"Register a new enterprise account. Adjust payload if your backend registration command uses a slightly different shape.","621","POST Register Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 01:45:22 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","01 - Auth","",""
"Activate or deactivate a user.","10","PATCH Toggle User Status","WastePlatform API - Professional QA Suite","Sun May 24 01:45:24 UTC 2026","passed","Sun May 24 01:45:24 UTC 2026","","10 - Admin API","",""
"Toggle collector availability.","12","PATCH Toggle Availability","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","passed","Sun May 24 01:45:23 UTC 2026","","07 - Collector API","",""
"Fetch the current collector profile.","13","GET Collector Profile","WastePlatform API - Professional QA Suite","Sun May 24 01:45:23 UTC 2026","failed","Sun May 24 01:45:23 UTC 2026","","07 - Collector API","",""
