"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Use this request to capture an enterprise token into enterpriseToken.","19","POST Login Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","","01 - Auth","",""
"Leaderboard filtered by district and ward.","31","GET Leaderboard by Area","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","06 - Citizen API","",""
"Get one task progress.","11","GET Task Progress","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"Public analytics endpoint. No auth required.","1037","GET Public Analytics Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:08:00 UTC 2026","passed","Sun May 24 11:08:02 UTC 2026","","00 - Smoke & Public","",""
"Create a new collector under the enterprise.","15","POST Create Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"List tasks assigned to the current collector.","12","GET My Tasks","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","08 - Collector Tasks","",""
"Assign a collector to a task. Use managementToken if you want admin access, or enterpriseToken for enterprise flows.","11","PUT Assign Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"Fetch a complaint by ID.","13","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","failed","Sun May 24 11:08:03 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Resolve a complaint as admin.","13","POST Resolve Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","Admin Complaints","04 - Complaints","",""
"Register a new citizen account. The email is timestamped to avoid duplicates.","729","POST Register Citizen","WastePlatform API - Professional QA Suite","Sun May 24 11:08:02 UTC 2026","passed","Sun May 24 11:08:02 UTC 2026","","01 - Auth","",""
"Collector task summary statistics.","11","GET Task Stats","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","08 - Collector Tasks","",""
"Update accepted waste categories.","15","PUT Waste Types","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"Reject an enterprise with a reason.","10","POST Reject Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Admin user list with filters.","33","GET Users","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Admin enterprise detail view.","11","GET Enterprise Detail","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Mark an enterprise as verified.","10","POST Verify Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Toggle collector availability.","12","PATCH Toggle Availability","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","07 - Collector API","",""
"Register a new enterprise account. Adjust payload if your backend registration command uses a slightly different shape.","605","POST Register Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 11:08:02 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","","01 - Auth","",""
"Admin analytics summary.","15","GET Analytics Summary","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"List the current citizen reports.","24","GET My Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","failed","Sun May 24 11:08:03 UTC 2026","Citizen Reports","03 - Reports","",""
"Get the current citizen profile.","12","GET Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","06 - Citizen API","",""
"Use this request to capture an admin token into adminToken and managementToken.","18","POST Login Admin","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","","01 - Auth","",""
"Admin waste analytics.","14","GET Analytics Waste","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Use this request to capture a collector token into collectorToken.","16","POST Login Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","","01 - Auth","",""
"Enterprise task statistics.","10","GET Task Stats","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"Mark all notifications as read.","17","PUT Mark All Notifications Read","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","","05 - Notifications","",""
"Enterprise available reports list.","14","GET Enterprise Available Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","failed","Sun May 24 11:08:03 UTC 2026","Management Reports","03 - Reports","",""
"Total reward points for the current citizen.","16","GET Rewards Total","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","failed","Sun May 24 11:08:03 UTC 2026","","06 - Citizen API","",""
"List collectors belonging to the enterprise.","15","GET Collectors","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"Admin complaint list with filters.","13","GET All Complaints","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","failed","Sun May 24 11:08:03 UTC 2026","Admin Complaints","04 - Complaints","",""
"Get all categories and accepted category IDs.","15","GET Waste Types","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"Admin report analytics.","12","GET Analytics Reports","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Reject a complaint as admin.","12","POST Reject Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","Admin Complaints","04 - Complaints","",""
"Admin enterprise list with filters.","11","GET Enterprises","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Admin user analytics.","13","GET Analytics Users","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Activate or deactivate a user.","11","PATCH Toggle User Status","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Update enterprise capacity and service area.","16","PUT Enterprise Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"Get unread notification count for the current citizen.","16","GET Unread Count","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","failed","Sun May 24 11:08:03 UTC 2026","","05 - Notifications","",""
"Update the current citizen profile.","11","PUT Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","06 - Citizen API","",""
"List the current citizen notifications.","12","GET Notifications","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","failed","Sun May 24 11:08:03 UTC 2026","","05 - Notifications","",""
"List complaints for the current citizen.","13","GET My Complaints","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","failed","Sun May 24 11:08:03 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Create a complaint linked to a report or enterprise.","12","POST Create Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Overall admin analytics dashboard.","11","GET Analytics Overview","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Move task to OnTheWay.","11","PUT Set On The Way","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","08 - Collector Tasks","",""
"Change a user's role.","11","PATCH Update User Role","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Dashboard user stats.","62","GET User Stats","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Smoke test. Keep this request green on every deployment.","507","GET Health","WastePlatform API - Professional QA Suite","Sun May 24 11:08:00 UTC 2026","passed","Sun May 24 11:08:00 UTC 2026","","00 - Smoke & Public","",""
"Mark one notification as read.","16","PUT Mark Notification Read","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","","05 - Notifications","",""
"Paginated reward point history.","17","GET Rewards History","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","failed","Sun May 24 11:08:03 UTC 2026","","06 - Citizen API","",""
"Remove a collector from the enterprise.","12","DELETE Collector","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"Complaint list visible to enterprise/admin.","11","GET Enterprise Complaints","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"Create a new user from the admin panel.","32","POST Create User","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","10 - Admin API","",""
"Create a report as a Citizen. Upload at least one image if the backend requires it.","23","POST Create Report","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","Citizen Reports","03 - Reports","",""
"Fetch the current collector profile.","11","GET Collector Profile","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","07 - Collector API","",""
"List collectors available for assignment.","12","GET Available Collectors","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"List reward rules for the enterprise.","13","GET Reward Rules","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
"Use this request to capture a citizen token into citizenToken.","32","POST Login Citizen","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","","01 - Auth","",""
"Get detailed task information.","12","GET Task By ID","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","failed","Sun May 24 11:08:04 UTC 2026","","08 - Collector Tasks","",""
"Public reference data for report creation and enterprise waste-type setup.","31","GET All Categories","WastePlatform API - Professional QA Suite","Sun May 24 11:08:03 UTC 2026","passed","Sun May 24 11:08:03 UTC 2026","","02 - Waste Categories","",""
"Enterprise complaint response endpoint.","10","POST Respond Complaint","WastePlatform API - Professional QA Suite","Sun May 24 11:08:04 UTC 2026","passed","Sun May 24 11:08:04 UTC 2026","","09 - Enterprise API","",""
