"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Change a user's role.","10","PATCH Update User Role","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","10 - Admin API","",""
"Complete a task and upload proof images if required.","12","PUT Complete Task","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","08 - Collector Tasks","",""
"Get one task progress.","11","GET Task Progress","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","09 - Enterprise API","",""
"Admin waste analytics.","11","GET Analytics Waste","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","10 - Admin API","",""
"Admin complaint list with filters.","15","GET All Complaints","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","failed","Sun May 24 01:58:03 UTC 2026","Admin Complaints","04 - Complaints","",""
"Fetch a complaint by ID.","12","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","failed","Sun May 24 01:58:03 UTC 2026","Citizen Complaints","04 - Complaints","",""
"List the current citizen notifications.","14","GET Notifications","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","05 - Notifications","",""
"Leaderboard filtered by district and ward.","31","GET Leaderboard by Area","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","06 - Citizen API","",""
"Register a new enterprise account. Adjust payload if your backend registration command uses a slightly different shape.","608","POST Register Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","","01 - Auth","",""
"Admin analytics summary.","10","GET Analytics Summary","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","10 - Admin API","",""
"Escalate a complaint to admin.","14","POST Escalate Complaint","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Enterprise complaint response endpoint.","10","POST Respond Complaint","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","09 - Enterprise API","",""
"Use this request to capture a citizen token into citizenToken.","31","POST Login Citizen","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","","01 - Auth","",""
"Create a new user from the admin panel.","35","POST Create User","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","10 - Admin API","",""
"Update enterprise capacity and service area.","18","PUT Enterprise Profile","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","09 - Enterprise API","",""
"Dashboard user stats.","66","GET User Stats","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","10 - Admin API","",""
"List collectors available for assignment.","11","GET Available Collectors","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","09 - Enterprise API","",""
"Public analytics endpoint. No auth required.","1045","GET Public Analytics Reports","WastePlatform API - Professional QA Suite","Sun May 24 01:58:01 UTC 2026","passed","Sun May 24 01:58:02 UTC 2026","","00 - Smoke & Public","",""
"Complaint list visible to enterprise/admin.","10","GET Enterprise Complaints","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","09 - Enterprise API","",""
"Move task to OnTheWay.","11","PUT Set On The Way","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","08 - Collector Tasks","",""
"Fetch a single report by ID.","13","GET Report By ID","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","Citizen Reports","03 - Reports","",""
"List the current citizen reports.","24","GET My Reports","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","failed","Sun May 24 01:58:03 UTC 2026","Citizen Reports","03 - Reports","",""
"Create a report as a Citizen. Upload at least one image if the backend requires it.","23","POST Create Report","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","Citizen Reports","03 - Reports","",""
"Admin enterprise detail view.","13","GET Enterprise Detail","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","10 - Admin API","",""
"Mark all notifications as read.","14","PUT Mark All Notifications Read","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","05 - Notifications","",""
"Get detailed task information.","11","GET Task By ID","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","08 - Collector Tasks","",""
"Smoke test. Keep this request green on every deployment.","490","GET Health","WastePlatform API - Professional QA Suite","Sun May 24 01:58:00 UTC 2026","passed","Sun May 24 01:58:01 UTC 2026","","00 - Smoke & Public","",""
"Fetch the current collector profile.","11","GET Collector Profile","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","07 - Collector API","",""
"Approve a report as Enterprise or Admin.","14","POST Accept Report","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","Management Reports","03 - Reports","",""
"Enterprise available reports list.","14","GET Enterprise Available Reports","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","failed","Sun May 24 01:58:03 UTC 2026","Management Reports","03 - Reports","",""
"Update the current citizen profile.","14","PUT Profile","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","06 - Citizen API","",""
"List reward rules for the enterprise.","14","GET Reward Rules","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","09 - Enterprise API","",""
"Mark an enterprise as verified.","11","POST Verify Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","passed","Sun May 24 01:58:04 UTC 2026","","10 - Admin API","",""
"Use this request to capture an enterprise token into enterpriseToken.","18","POST Login Enterprise","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","","01 - Auth","",""
"Use a valid categoryId from the list endpoint.","26","GET Category By ID","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","","02 - Waste Categories","",""
"Citizen leaderboard by points.","37","GET Leaderboard","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","06 - Citizen API","",""
"Use this request to capture a collector token into collectorToken.","16","POST Login Collector","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","","01 - Auth","",""
"Public reference data for report creation and enterprise waste-type setup.","31","GET All Categories","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","","02 - Waste Categories","",""
"List complaints for the current citizen.","12","GET My Complaints","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","failed","Sun May 24 01:58:03 UTC 2026","Citizen Complaints","04 - Complaints","",""
"Reject a report as Enterprise or Admin.","14","POST Reject Report","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","passed","Sun May 24 01:58:03 UTC 2026","Management Reports","03 - Reports","",""
"Get the current citizen profile.","12","GET Profile","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","06 - Citizen API","",""
"Admin enterprise list with filters.","11","GET Enterprises","WastePlatform API - Professional QA Suite","Sun May 24 01:58:04 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","","10 - Admin API","",""
"Admin complaint detail view.","14","GET Complaint Detail","WastePlatform API - Professional QA Suite","Sun May 24 01:58:03 UTC 2026","failed","Sun May 24 01:58:04 UTC 2026","Admin Complaints","04 - Complaints","",""
